Date;coke;pep;apple;micro
04/11/2014;135.9183655;39.48386383;31.85000038;19.21504784
05/11/2014;136.4794006;39.52914047;31.70999908;20.06262779
06/11/2014;136.7949677;39.55629349;31.65999985;19.82183838
07/11/2014;137.2332611;39.26657486;32.13000107;19.88925934
10/11/2014;138.2063599;39.9184494;32.99000168;20.14931297
11/11/2014;137.7242279;40.06331253;33.09000015;19.8507328
12/11/2014;138.223877;40.04520416;33.59999847;19.65810204
13/11/2014;138.8111877;40.37113571;33.47999954;19.59068108
14/11/2014;139.2494965;39.66493988;33.25;19.35952187
17/11/2014;139.1092072;39.57440948;33.75999832;19.16688728
18/11/2014;140.3890686;39.56534958;34.88000107;19.27283669
19/11/2014;139.979248;39.32089233;34.61999893;18.84904671
20/11/2014;140.4463501;39.63777542;35.04999924;20.33231163
21/11/2014;141.151413;39.66493988;35.09999847;20.39010429
24/11/2014;140.9046478;40.1266861;35.5;20.5153141
25/11/2014;139.3006744;39.98181915;35.49000168;20.92947197
26/11/2014;139.5209808;40.06331253;35.77999878;21.01615715
28/11/2014;141.0897827;40.29870224;35.52000046;20.8524189
01/12/2014;139.3887939;40.1266861;35;20.27452087
02/12/2014;141.5392303;40.94153595;35.27999878;20.36120796
03/12/2014;143.0021667;41.35801697;35.43000031;20.68868065
04/12/2014;143.0021667;41.18599319;35.65000153;20.9679985
05/12/2014;143.0110016;41.01396179;36.59999847;20.98726463
08/12/2014;141.8300476;41.38517761;36.50999832;20.14931297
09/12/2014;141.7419128;41.14073181;37.79999924;20.19746971
10/12/2014;139.4593201;40.17195892;36.77999878;19.73515511
11/12/2014;140.2612915;40.25343704;36.90999985;19.59068108
12/12/2014;138.4721985;39.55629349;36.34000015;19.16688728
15/12/2014;138.2342682;39.34805679;36.25;19.2824707
16/12/2014;140.1731567;39.29373169;35.84999847;18.66604424
17/12/2014;141.5392303;40.07236099;36.91999817;18.94536209
18/12/2014;145.6814117;41.43949509;37.06000137;19.30173302
19/12/2014;145.8400116;41.69300842;36.70999908;19.5039959
22/12/2014;147.4175873;41.98272705;38.40000153;19.55215263
23/12/2014;147.0650635;41.39422989;38.33000183;19.48473167
24/12/2014;147.1443787;41.37611771;38.45999908;19.60031319
26/12/2014;146.5274506;41.51192856;38.63999939;19.66773415
29/12/2014;146.9240265;41.28557968;38.47999954;19.60994339
30/12/2014;146.1572876;41.36706543;38.36000061;19.49436378
31/12/2014;144.8177032;40.7604599;38.06000137;19.4076767
02/01/2015;144.5885315;40.65180969;37.31000137;19.38841629
05/01/2015;141.3276825;40.66086197;37.06999969;19.11873245
06/01/2015;139.8206482;40.19911957;36.13000107;18.76236153
07/01/2015;140.834137;40.52505112;37.27999878;18.35783386
08/01/2015;144.2095642;41.35801697;38.95999908;18.54083443
09/01/2015;142.4381714;40.92342758;38.40999985;18.20372772
12/01/2015;141.6625977;41.2674675;38.56000137;18.16520309
13/01/2015;141.5568237;40.60303879;38.81000137;17.87625313
14/01/2015;140.8694153;40.30268097;38.25;18.23262596
15/01/2015;140.7107697;40.00232697;37.11000061;17.86662483
16/01/2015;142.7730713;40.49382019;37.91999817;19.5039959
20/01/2015;142.7201385;40.24807358;37.86999893;19.47509956
21/01/2015;143.2489777;40.10244751;37.81000137;19.35952187
22/01/2015;146.2013702;40.49382019;38.93999863;19.83147049
23/01/2015;144.5533447;39.92041016;39.47999954;19.88925934
26/01/2015;144.7472076;40.1843605;39.56999969;20.0722599
27/01/2015;144.2095642;39.75658035;38.63000107;19.71588898
28/01/2015;144.4828033;39.51083374;49.93999863;19.90852356
29/01/2015;146.4128723;41.19466019;52.25;19.98557472
30/01/2015;143.0374451;40.73956299;51.74000168;20.13005066
02/02/2015;144.9058228;41.16735458;51.86000061;20.35157585
03/02/2015;146.2454376;41.71346664;52.88999939;20.86205101
04/02/2015;145.2495575;41.11274338;54.15000153;20.72720909
05/02/2015;146.7830353;41.54962921;55.52000046;21.01615715
06/02/2015;146.3600006;41.41310883;57.93999863;21.2954731
09/02/2015;145.2759857;40.52112579;56.81000137;21.22805214
10/02/2015;146.1396637;40.8852005;57.68999863;21.45920944
11/02/2015;145.8603363;40.89430237;58.90000153;21.82521248
12/02/2015;147.128479;41.15825272;59.93000031;22.09489632
13/02/2015;147.1550598;41.95011139;60.38999939;22.25863457
17/02/2015;148.0241241;42.24135971;60.61999893;22.62463379
18/02/2015;148.4497681;42.24135971;60.56999969;22.54758263
19/02/2015;148.1748505;42.42340469;60.52000046;22.46089745
20/02/2015;149.0882721;43.21525955;60.34999847;22.45126534
23/02/2015;149.7001495;43.06962585;61.11999893;22.509058
24/02/2015;149.9750519;43.20615768;60.91999817;22.67279434
25/02/2015;149.7711029;43.14244461;60.16999817;22.59573936
26/02/2015;150.4096222;43.33358002;61;22.48979378
27/02/2015;149.5582733;43.11513519;60.79000092;22.46089745
02/03/2015;151.1988831;42.97860718;62.18999863;22.39347649
03/03/2015;149.221283;42.86028671;60.15000153;22.24900436
04/03/2015;148.2369537;42.78746796;61.24000168;22.08526421
05/03/2015;148.6005402;43.17883682;61.38000107;22.43200302
06/03/2015;145.7539215;42.32329178;60.34999847;22.22010994
09/03/2015;147.5364075;42.62364197;59.90999985;22.46089745
10/03/2015;143.8916321;42.02291489;59.09000015;21.90226555
11/03/2015;143.4216309;42.1412468;58.70000076;21.96968651
12/03/2015;145.8514709;43.0059166;61.25999832;21.95042419
13/03/2015;144.3173065;42.66914368;60.86000061;22.14305687
16/03/2015;147.3944702;43.53381348;61.24000168;22.32605362
17/03/2015;145.6386261;42.86028671;60.11999893;22.25863457
18/03/2015;147.6250305;43.13333893;60.43999863;22.71131706
19/03/2015;146.9067535;43.17883682;61.09999847;22.29715729
20/03/2015;147.6427917;43.20615768;60;22.55721283
23/03/2015;147.3235474;43.20615768;61.43000031;22.32605362
24/03/2015;147.4920349;42.77836227;72.48000336;22.32605362
25/03/2015;144.2818298;42.35058594;70.51999664;21.86373901
26/03/2015;144.1842804;42.32329178;69.02999878;21.8734684
27/03/2015;144.9913025;42.578125;70.30999756;22.14591217
30/03/2015;147.2526245;42.85118103;73.47000122;22.39889717
31/03/2015;146.2771149;42.16855621;71.58000183;22.11672211
01/04/2015;144.1222076;41.76806641;69.91999817;21.82481575
02/04/2015;144.3705139;41.98651123;70.72000122;22.02915001
06/04/2015;146.7471161;42.1412468;70.87000275;22.05834198
07/04/2015;147.3944702;42.04112244;69.73000336;22.15564346
08/04/2015;147.4477234;42.42340469;69.62999725;22.34051704
09/04/2015;147.9088593;42.77836227;69.80000305;22.3794384
10/04/2015;148.157135;42.91489792;69.34999847;22.31132698
13/04/2015;147.0663757;42.56725693;67.98999786;22.17510223
14/04/2015;147.1994019;42.72277451;67.48999786;22.30159569
15/04/2015;147.5984802;42.84171677;67.44999695;22.28213501
16/04/2015;147.110733;42.5581131;68.30000305;22.56431198
17/04/2015;143.4039154;42.31111145;67.29000092;22.19456482
20/04/2015;145.8869629;42.65873718;69.33000183;22.45727921
21/04/2015;145.4346466;43.1070137;69.70999908;22.75891495
22/04/2015;146.0288086;44.23225021;69.30999756;22.85621643
23/04/2015;141.5859528;44.33288956;69.56999969;23.10920334
24/04/2015;140.9918365;44.20481491;68.83000183;23.29407501
27/04/2015;140.0961304;43.44550323;66;23.08000946
28/04/2015;140.4065247;43.53698349;66.93000031;22.83675385
29/04/2015;139.2005157;43.15275574;65.48999786;22.56431198
30/04/2015;138.686142;42.4666214;63.22000122;22.2042923
01/05/2015;139.8300781;42.71362686;63.79000092;22.42808914
04/05/2015;141.0184479;42.99723053;65.13999939;22.56431198
05/05/2015;140.0340881;42.86000061;75.47000122;22.09726143
06/05/2015;139.7946625;42.57640839;73.83999634;22.57404137
07/05/2015;140.6548309;42.53982162;69.72000122;23.75139236
08/05/2015;142.4195862;43.5186882;67.37000275;24.37412643
11/05/2015;141.7987976;43.29912949;66.55999756;23.9751873
12/05/2015;141.9495697;43.11616135;68.55999756;23.94600105
13/05/2015;143.0491791;43.02467346;66.25;23.96545792
14/05/2015;144.6808929;44.52500153;68.30999756;24.4908886
15/05/2015;144.8138885;44.56159592;67.44999695;24.73414421
18/05/2015;144.4325867;44.6805191;68.66000366;24.73414421
19/05/2015;144.6542664;44.83604813;68.01000214;24.79252434
20/05/2015;144.4802856;44.95498276;66.84999847;25.05524063
21/05/2015;144.6230469;45.13793945;65.06999969;24.92874908
22/05/2015;143.659256;44.85435104;63.45000076;24.80225563
26/05/2015;142.418808;44.46096802;60.74000168;24.72441292
27/05/2015;143.6949463;44.83604813;61.84999847;25.01631927
28/05/2015;143.5610962;45.06475067;60.56999969;25.03577805
29/05/2015;141.9636841;44.46096802;59.72000122;24.57846069
01/06/2015;141.8744507;44.77200699;60.34000015;24.71468353
02/06/2015;141.9636841;44.77200699;59.65999985;24.84117508
03/06/2015;142.9274597;44.69881821;62.04999924;25.25957298
04/06/2015;141.3122253;44.53414536;63.31000137;24.9968586
05/06/2015;140.1789246;44.32374573;63.81999969;25.07470131
08/06/2015;139.7416229;44.31458282;63.09999847;24.75360489
09/06/2015;140.0896149;44.07674408;61.50999832;24.83144569
10/06/2015;141.928009;44.36948013;63;24.81198311
11/06/2015;142.6597137;44.88178635;63.43999863;24.61738014
12/06/2015;141.0355835;44.52500153;63.65000153;24.71468353
15/06/2015;139.0990601;43.97610855;65.01999664;23.87788773
16/06/2015;139.652359;44.35118484;65.70999908;24.07249069
17/06/2015;140.0628662;44.43351364;65.65000153;24.19898415
18/06/2015;142.4455872;45.68684006;67.16000366;24.46169853
19/06/2015;141.8476868;45.64109802;67.73000336;24.33520699
22/06/2015;142.499115;45.76917267;68.36000061;24.54926872
23/06/2015;142.6418915;45.63195038;67.40000153;24.73414421
24/06/2015;140.589386;45.2843132;66.65000153;24.75360489
25/06/2015;139.1436768;45.12879562;66.05000305;24.71468353
26/06/2015;140.1877899;45.71428299;66.75;24.36439896
29/06/2015;137.3856659;44.83604813;65.33000183;23.82923508
30/06/2015;137.6980133;44.90009308;65.73000336;23.5567894
01/07/2015;138.9027252;45.30261993;66.16000366;24.0627594
02/07/2015;138.6617737;45.20198441;65.20999908;23.96545792
06/07/2015;138.3940582;45.50388336;65.69999695;24.15032959
07/07/2015;138.7063904;45.93384933;65.68000031;24.37412643
08/07/2015;136.279068;45.05560303;64.38999939;24.13087082
09/07/2015;137.2071991;45.00072479;65.72000122;24.45196724
10/07/2015;138.2780304;45.67769241;68.04000092;24.67576218
13/07/2015;139.6345215;45.70527649;67.91000366;25.19146156
14/07/2015;139.9111633;46.14651871;69.01999664;25.35687256
15/07/2015;139.2151031;45.3283844;67.55000305;25.07470131
16/07/2015;140.2591858;45.75123596;68.83999634;25.15254402
17/07/2015;139.8308716;45.87074661;72.33000183;25.11361885
20/07/2015;140.2145538;46.01782227;72.12000275;25.54174995
21/07/2015;139.0009003;45.74205017;75.58000183;25.38606453
22/07/2015;138.6885834;46.86353302;75.18000031;25.2498455
23/07/2015;133.4144592;47.06577301;73.19000244;25.24011421
24/07/2015;133.2627563;46.92788315;73.09999847;25.47364044
27/07/2015;132.7094879;46.59695053;72.72000122;24.91901779
28/07/2015;134.8512115;46.82675934;74.12000275;25.01631927
29/07/2015;135.1546783;46.93707657;75.62000275;25.27903366
30/07/2015;135.2617493;46.67049026;77.26000214;25.35687256
31/07/2015;135.0564728;46.59695053;77.45999908;25.09416008
03/08/2015;133.9677734;46.4222908;77.40000153;24.83144569
04/08/2015;134.2176361;46.43148422;88.80000305;24.97739983
05/08/2015;134.7619934;46.40390396;92.88999939;27.93537521
06/08/2015;133.2002563;46.25682068;94.31999969;27.93537521
07/08/2015;132.8701172;46.06378555;95.68000031;28.00348854
10/08/2015;134.9672241;46.56937408;95.56999969;28.0326786
11/08/2015;132.5041962;46.32117081;100.9499969;27.69212151
12/08/2015;132.539917;46.04538727;100.6500015;27.88672447
13/08/2015;131.54039;45.81559753;105.75;28.07159996
14/08/2015;132.3256989;46.17409515;103.9199982;27.90618515
17/08/2015;133.1824493;46.31197739;106.4499969;28.50945854
18/08/2015;132.3524933;46.36713791;104.9300003;28.43161392
19/08/2015;131.0809631;45.81559753;104.5500031;28.19809151
20/08/2015;128.8164215;44.61136627;102.1900024;27.22507286
21/08/2015;127.6841507;43.32441711;97.08000183;26.48557663
24/08/2015;124.5300522;40.17136765;94.56999969;25.45417595
25/08/2015;123.6853561;39.43597031;93.87999725;25.47364044
26/08/2015;128.2503204;40.4287529;97.29000092;26.55368996
27/08/2015;129.3106995;41.95472717;98.19999695;27.17642212
28/08/2015;129.5892487;42.30403137;98.23000336;28.43161392
31/08/2015;127.7291031;41.63298798;95.90000153;27.85753441
01/09/2015;124.4581528;40.05186844;92.77999878;27.1083107
02/09/2015;126.9203491;40.66776657;95.61000061;27.60454941
03/09/2015;127.3696747;40.57584381;94.16000366;27.82834435
04/09/2015;125.6622925;39.59223938;93.81999969;27.34183502
08/09/2015;128.8883057;40.48392105;96.19999695;28.09106064
09/09/2015;126.5789108;39.73932266;94.16999817;27.91591644
10/09/2015;126.5069885;39.63819504;95.37000275;28.2759304
11/09/2015;126.9383392;39.90478516;95.56999969;28.3635025
14/09/2015;126.5339661;39.68416977;96.68000031;28.42188454
15/09/2015;129.0411072;40.27249527;100.2900009;28.99596786
16/09/2015;129.5802917;40.31845093;98.40000153;29.69653893
17/09/2015;128.4569855;40.66776657;104.0800018;30.13439941
18/09/2015;125.4646072;39.83124924;104.1800003;30.26089287
21/09/2015;125.8420258;39.80365753;103.0199966;30.66955757
22/09/2015;124.026825;39.04986954;102.7200012;30.5625267
23/09/2015;123.7033463;38.79249191;102.4000015;30.76686096
24/09/2015;123.6314468;38.55347824;97.48999786;30.64036751
25/09/2015;125.4107132;37.56069565;95.11000061;31.19499207
28/09/2015;124.3503036;35.90603638;93.16000366;30.46522522
29/09/2015;127.1989441;36.3105011;89.02999878;29.83276367
30/09/2015;127.3966522;36.97236252;92.76000214;30.0565567
01/10/2015;126.5250015;37.46876144;89.20999908;30.06628609
02/10/2015;128.6816864;38.03870392;90.30000305;30.61117554
05/10/2015;131.4853363;38.04790115;91.83999634;31.10741806
06/10/2015;131.0090637;36.66902161;83.70999908;31.04903793
07/10/2015;132.5816498;37.34925842;84.95999908;31.078228
08/10/2015;134.3249664;37.83646774;82.51000214;30.87389374
09/10/2015;134.7023926;38.50751495;83.62999725;31.20471954
12/10/2015;134.8461761;38.21335983;82.98000336;31.70096207
13/10/2015;133.9924774;37.83428192;82.73000336;31.99287033
14/10/2015;133.2825623;37.64936066;85.58999634;32.12909317
15/10/2015;134.0643768;38.71263504;92.83000183;32.88804245
16/10/2015;133.6240387;39.03624344;93.11000061;33.24805832
19/10/2015;132.9950104;38.97152328;94.95999908;32.83939362
20/10/2015;133.9924774;38.59244537;94.41999817;32.90750504
21/10/2015;134.6304779;39.01775742;93.54000092;32.86857986
22/10/2015;140.1839142;40.21972275;87.76000214;33.81241226
23/10/2015;139.995224;40.31217957;92.76000214;33.95837021
26/10/2015;140.6691895;40.32142639;92.91999817;33.93890381
27/10/2015;140.8399048;40.57106781;94.12999725;33.93890381
28/10/2015;142.0530701;41.38470459;98.58000183;34.32810593
29/10/2015;141.6307068;41.82852173;70.40000153;34.04593658
30/10/2015;141.2712708;41.42168808;73.66000366;33.82214355
02/11/2015;143.7064819;42.00419235;76.5;33.63726807
03/11/2015;142.6551056;42.07815552;79.81999969;34.85354233
04/11/2015;142.7988892;41.77304459;80.27999878;35.99197388
05/11/2015;142.8707733;41.77304459;81.61000061;36.35198975
06/11/2015;143.1134033;42.18910599;81.08999634;34.05566788
09/11/2015;141.5048981;41.65283966;79.65000153;33.13129425
10/11/2015;141.6127167;42.30929947;81.87000275;32.94642258
11/11/2015;142.9247284;41.67133331;79.73000336;33.63726807
12/11/2015;140.4534912;40.8576889;79.36000061;34.06539536
13/11/2015;139.8694305;40.64503479;80.12000275;33.65672302
16/11/2015;142.1698761;41.49565887;78.76999664;34.00701523
17/11/2015;141.1094971;41.39395523;79.01000214;35.14544678
18/11/2015;142.3622437;42.34628677;78.79000092;35.87521362
19/11/2015;143.2577362;42.28155136;78.19000244;36.01143646
20/11/2015;143.7733002;42.54043961;81.23999786;36.49794388
23/11/2015;143.5019531;42.01343918;81.73000336;36.34225845
24/11/2015;142.6878815;42.02267456;81.5;35.84601974
25/11/2015;142.5793304;41.98569489;82.08000183;36.2254982
27/11/2015;142.904953;41.99493408;83.48999786;36.23522949
30/11/2015;141.6296387;41.53263855;81.56999969;36.6438942
01/12/2015;141.9190521;42.03192139;83.83999634;37.52934265
02/12/2015;140.8336182;41.81002045;84.72000122;37.34447098
03/12/2015;139.6396484;40.82070923;79;36.60497665
04/12/2015;143.1129913;41.88398361;80.5;37.8407135
07/12/2015;142.6878815;42.1243782;79.81999969;37.64610672
08/12/2015;141.8195343;42.11513519;86.40000153;38.29803085
09/12/2015;141.1502075;41.56962204;82.77999878;37.54880524
10/12/2015;142.4798279;41.89323044;84.62999725;37.34447098
11/12/2015;140.0466766;41.01486588;82.98000336;36.21576691
14/12/2015;142.5793304;41.43093491;80.69999695;36.93580246
15/12/2015;133.9864044;42.1521225;84.43000031;37.66556168
16/12/2015;135.6326447;42.57743073;86.54000092;38.15207291
17/12/2015;134.6376801;41.84700012;85.66999817;37.8212471
18/12/2015;132.8919373;40.4046402;87.59999847;37.43204117
21/12/2015;133.3984375;40.71900558;88.31999969;37.69475937
22/12/2015;134.7462158;41.12582016;87.68000031;38.15207291
23/12/2015;136.7271118;41.69906235;88.25;37.79205704
24/12/2015;136.7542267;41.69906235;90.33000183;37.86989975
28/12/2015;136.7814026;41.63434982;88.97000122;37.97693253
29/12/2015;138.2919159;42.3647728;92.83000183;38.51209259
30/12/2015;137.4055176;41.85624695;92.12000275;38.36614227
31/12/2015;136.2567596;41.52339554;90.27999878;37.66556168
04/01/2016;132.8014984;39.69270706;85.23999786;36.60497665
05/01/2016;133.3804016;39.68345261;85;36.13792801
06/01/2016;130.6939545;39.35060501;85.30000305;35.7973671
07/01/2016;127.5100632;38.40752792;81.91999817;35.29140091
08/01/2016;127.0759125;37.60312653;84.58000183;34.74650574
11/01/2016;127.0487671;37.65859604;85;35.23302078
12/01/2016;127.4105682;38.33355713;88.31999969;36.11846542
13/01/2016;125.4748688;37.47756577;85.80999756;33.91944504
14/01/2016;127.6999969;38.24050903;87.87999725;34.44487381
15/01/2016;125.4477539;37.71948242;87.41000366;33.96809006
19/01/2016;125.176384;37.61712646;86.25;34.20161819
20/01/2016;123.8829193;37.17982483;83.16999817;33.77349091
21/01/2016;124.6065369;36.73322296;82.94000244;33.62754059
22/01/2016;126.1985321;37.24494934;86.68000031;34.95084
25/01/2016;124.4347153;36.90069962;89.29000092;33.79294968
26/01/2016;130.9562683;37.36590958;86.62000275;34.34757233
27/01/2016;131.6527557;37.65434265;83.34999847;33.15076065
28/01/2016;133.2537842;34.15594864;81.76999664;32.87831116
29/01/2016;136.5823822;35.21662521;85.33000183;33.88052368
01/02/2016;134.5290985;35.77488708;85.45999908;33.73456573
02/02/2016;133.7512207;35.24453735;84.48000336;32.51829529
03/02/2016;137.9572906;35.37480164;84.80999756;32.22638702
04/02/2016;138.7894135;35.36549377;92;31.078228
05/02/2016;138.8165283;34.80724716;81.52999878;29.70627022
08/02/2016;139.2054443;34.85375595;71.16000366;27.9451046
09/02/2016;139.9652863;34.42576599;71;28.0326786
10/02/2016;138.8902435;34.62115479;72.37999725;29.33652306
11/02/2016;137.2685547;33.81168365;72.76999664;29.69653893
12/02/2016;140.2659607;34.54671478;73.02999878;27.36129379
16/02/2016;141.6962891;35.34689331;78.36000061;28.6262207
17/02/2016;142.6893616;35.77488708;77.44999695;28.65541267
18/02/2016;142.8350983;35.64463043;79.51000214;28.10078812
19/02/2016;142.5344543;35.84931564;81.31999969;29.3754425
22/02/2016;143.6732483;36.43548584;82.44999695;30.66955757
23/02/2016;142.2793579;35.71906281;82.06999969;29.90087318
24/02/2016;143.2359924;36.47270584;80.88999939;30.85443306
25/02/2016;144.848526;36.87278366;82;31.44797325
26/02/2016;144.1925812;36.77044296;80.65000153;31.02957535
29/02/2016;142.9171295;36.04470444;80.01000214;30.81551361
01/03/2016;145.3951416;36.59365463;83.98999786;31.34094238
02/03/2016;145.2311401;36.60295868;82.20999908;31.14633942
03/03/2016;145.2038422;36.11914444;83.05999756;30.66955757
04/03/2016;145.8324738;36.45409775;84;30.34846306
07/03/2016;146.2879944;36.45409775;85.18000031;30.1441288
08/03/2016;145.9509125;36.44478989;84.25;29.94952583
09/03/2016;145.8506775;36.54714203;87.40000153;30.02736855
10/03/2016;145.668457;36.31453323;85.98000336;30.40684509
11/03/2016;147.4814911;37.56130219;87.66000366;30.66955757
14/03/2016;147.4176941;37.68225861;88.20999908;31.53554535
15/03/2016;147.9643402;37.12400055;87.33999634;31.60365677
16/03/2016;148.4016418;37.3845253;85.66999817;31.90529251
17/03/2016;149.1851501;37.486866;85.56999969;31.72041702
18/03/2016;150.6246033;37.95207977;87.52999878;31.331213
21/03/2016;150.1781769;37.92417526;88.87999725;31.17553139
22/03/2016;150.2419891;38.17538071;93.5;31.6620388
23/03/2016;149.658905;37.94277573;91.54000092;31.70096207
24/03/2016;149.8320313;37.91487122;90.59999847;31.34094238
28/03/2016;151.4901276;38.03582001;90.48000336;31.52731895
29/03/2016;149.7682037;38.58477402;93.11000061;32.60635376
30/03/2016;151.9183197;38.75224686;93.02999878;33.42052841
31/03/2016;151.8089905;38.91972733;94.80999756;33.19491577
01/04/2016;152.6289215;39.25468063;96.58000183;33.76385498
04/04/2016;151.5994415;39.37563705;95.69999695;33.5774765
05/04/2016;151.0619049;39.11510468;95.13999939;33.06739044
06/04/2016;151.9729919;40.05484009;97.22000122;33.35186005
07/04/2016;152.2918701;39.64546204;95.63999939;32.78291702
08/04/2016;151.8089905;39.42215729;96.25;33.32243729
11/04/2016;151.7725372;39.5245018;95.09999847;32.77310944
12/04/2016;153.0844574;39.84084702;96.18000031;32.8417778
13/04/2016;153.5946503;40.58037949;98.56999969;34.48974991
14/04/2016;153.2028961;40.73015213;97.37000275;34.24451447
15/04/2016;153.767746;40.63653946;98.22000122;33.9109993
18/04/2016;154.4692535;41.14204025;101.1699982;34.76441193
19/04/2016;154.5603638;41.04842758;100.3799973;34.53879547
20/04/2016;153.9135284;41.1607666;101.6399994;34.57803345
21/04/2016;153.6584473;41.07650757;102.1200027;34.5191803
22/04/2016;153.6584473;41.26374054;101.8300018;33.98947525
25/04/2016;153.4033203;41.19820404;102.3000031;34.25432587
26/04/2016;151.3990173;41.07650757;102.0299988;34.53879547
27/04/2016;152.8384857;41.02970886;102.0500031;33.71481323
28/04/2016;152.1460876;37.83756638;99.94000244;33.25377274
29/04/2016;152.4922791;36.4146843;97.13999939;33.81290817
02/05/2016;153.3668976;36.36787033;99.26000214;33.92080688
03/05/2016;153.0298157;36.08703995;98.90000153;33.45976639
04/05/2016;152.2918701;35.66579437;94.88999939;33.62652588
05/05/2016;152.8475952;36.04024124;94.76999664;34.24451447
06/05/2016;153.8679504;35.5440979;94.94000244;37.14809036
09/05/2016;153.530899;35.55345535;96.41000366;36.44181442
10/05/2016;155.1161041;35.66579437;96.75;35.71592331
11/05/2016;154.6697083;35.58154678;96.09999847;36.40258026
12/05/2016;155.0158997;35.5721817;94.26999664;37.18732834
13/05/2016;153.3486786;35.19773865;94.08000183;37.5600853
16/05/2016;154.4692535;35.80621719;96.41999817;38.63911819
17/05/2016;152.8840027;35.30071259;94.12999725;37.39332199
18/05/2016;152.9940948;35.33815002;95.05999756;37.73665619
19/05/2016;151.4258118;34.86074066;95.36000061;37.07942581
20/05/2016;151.3340759;35.19773865;97.27999878;36.81456757
23/05/2016;152.342926;34.98244095;96.98999786;37.01075745
24/05/2016;154.6540985;35.55345535;99.62000275;38.27616882
25/05/2016;155.9013672;36.20874023;98.94000244;38.20750427
26/05/2016;154.9108734;36.40532303;98.80000305;38.35464096
27/05/2016;154.8925171;36.78912354;99.73999786;38.59006882
31/05/2016;154.3697662;37.09804153;99.30999756;38.51158905
01/06/2016;154.7091064;36.97634888;101.5800018;37.91322708
02/06/2016;154.1129608;37.00443268;101.8700027;37.95245743
03/06/2016;154.4247742;36.67679214;101.8099976;37.0892334
06/06/2016;155.9839325;36.66742706;101.8899994;37.04018784
07/06/2016;156.7451019;36.4427681;104.3099976;37.40313721
08/06/2016;157.2128143;36.42405319;104.3700027;37.39332199
09/06/2016;156.0297546;36.38660431;104.3099976;37.80532074
10/06/2016;154.5898743;35.94662857;102.5299988;37.04999542
13/06/2016;153.2783966;35.44112396;101.7699966;36.91266632
14/06/2016;153.7186127;35.25391006;102.0299988;37.67779922
15/06/2016;153.8928528;35.03860092;103.0899963;37.59932327
16/06/2016;155.8463135;35.10413361;100.7200012;38.28597641
17/06/2016;154.9383698;35.00115967;99.23000336;37.35408783
20/06/2016;157.0385742;35.33815002;101.7200012;37.95245743
21/06/2016;157.1669922;35.31943512;101.7600021;37.92303085
22/06/2016;157.0385742;36.26490784;101.6999969;37.58951187
23/06/2016;159.6799011;37.09804153;104.25;38.17807388
24/06/2016;155.1034546;35.4879303;100.3700027;36.27505493
27/06/2016;153.3334198;34.58926773;101.2300034;35.46088028
28/06/2016;155.5345154;35.16029358;105.0899963;36.471241
29/06/2016;157.3045349;36.1057663;108.1600037;37.29523468
30/06/2016;160.6061707;36.79848862;109.2900009;38.87454224
01/07/2016;160.9913635;37.01379776;110.1699982;38.85492325
05/07/2016;161.0739288;36.92018509;109.8300018;39.3846283
06/07/2016;160.6428986;38.22137833;111.4400024;39.73776245
07/07/2016;160.3769226;38.71752167;113.5299988;39.62005234
08/07/2016;162.4404449;39.21364594;114.1500015;40.50289917
11/07/2016;163.2566833;39.42895889;115.9400024;41.39554977
12/07/2016;164.3113556;39.75659943;117.7600021;41.84678268
13/07/2016;164.3572235;39.53054428;117.5100021;41.30726624
14/07/2016;165.907135;39.82252884;117.7799988;41.05221939
15/07/2016;166.3657074;39.65299225;117.1399994;41.39554977
18/07/2016;166.099762;39.64357376;117.4700012;41.33669281
19/07/2016;166.2189484;39.37042236;116.5899963;40.72851181
20/07/2016;166.3840485;40.17102432;118.2399979;40.59118652
21/07/2016;165.3201752;40.53835678;116.0100021;40.48327637
22/07/2016;165.48526;40.66079712;116.25;40.65003586
25/07/2016;164.7424011;40.88685226;114.6200027;41.59173584
26/07/2016;162.9356689;41.06580353;114.2699966;40.7677536
27/07/2016;163.4951019;41.13173676;115.9700012;40.11051941
28/07/2016;163.2291412;41.86640549;115.0299988;39.50233841
29/07/2016;163.577652;42.14896011;117.9700012;39.39443588
01/08/2016;163.5134735;42.65757751;119.5;39.30615234
02/08/2016;163.577652;42.45035934;118.9100037;38.99225235
03/08/2016;163.595993;42.33734131;118.5800018;39.61024475
04/08/2016;163.0732422;42.20547867;121.4100037;40.05166626
05/08/2016;163.7702637;42.62931824;120.25;39.78681564
08/08/2016;163.7794342;42.40327072;120.2600021;39.83585739
09/08/2016;163.6051636;42.45978165;123.3300018;40.46365738
10/08/2016;163.999527;42.20547867;123.4599991;40.31651688
11/08/2016;165.9988556;42.43153;124.0899963;40.52251434
12/08/2016;165.329361;42.4221077;123.6900024;40.35575485
15/08/2016;165.5953217;42.52571487;123.3899994;40.68927383
16/08/2016;164.3938751;42.30908585;122.4599991;38.56064224
17/08/2016;165.9903717;42.08302689;121.7600021;39.11977386
18/08/2016;165.353653;41.78162766;121.5199966;39.25710678
19/08/2016;165.7504578;41.66860962;121.4300003;39.2178688
22/08/2016;165.2521362;41.60267258;120.6699982;39.35519791
23/08/2016;165.8981323;41.34837723;121.0699997;39.86528778
24/08/2016;165.5659027;40.66079712;117.4000015;39.89471436
